Fold,Model,Accuracy,F1 Score,hamming_loss_score,Best_Model
7,LGBMClassifier,0.055645161290322584,0.044289690828248726,0.9443548387096774,CalibratedClassifierCV
7,LabelSpreading,0.050806451612903224,0.042839696308514016,0.9491935483870968,CalibratedClassifierCV
7,LabelPropagation,0.050806451612903224,0.042839696308514016,0.9491935483870968,CalibratedClassifierCV
7,DummyClassifier,0.020967741935483872,0.0008612342659124497,0.9790322580645161,CalibratedClassifierCV
8,CalibratedClassifierCV,0.9459677419354838,0.9449404408220162,0.05403225806451613,CalibratedClassifierCV
8,LogisticRegression,0.9451612903225807,0.9446707107609564,0.054838709677419356,CalibratedClassifierCV
8,LinearSVC,0.9419354838709677,0.9412981275665827,0.05806451612903226,CalibratedClassifierCV
8,LinearDiscriminantAnalysis,0.9346774193548387,0.9339785344744006,0.06532258064516129,CalibratedClassifierCV
8,PassiveAggressiveClassifier,0.9290322580645162,0.9294807129579498,0.07096774193548387,CalibratedClassifierCV
8,SVC,0.9225806451612903,0.9220368998275108,0.07741935483870968,CalibratedClassifierCV
8,RidgeClassifier,0.9209677419354839,0.9192285155752377,0.07903225806451612,CalibratedClassifierCV
8,RidgeClassifierCV,0.9201612903225806,0.9184551727110485,0.07983870967741935,CalibratedClassifierCV
8,SGDClassifier,0.9161290322580645,0.916577683835282,0.08387096774193549,CalibratedClassifierCV
8,Perceptron,0.9129032258064517,0.9133902550924857,0.08709677419354839,CalibratedClassifierCV
8,XGBClassifier,0.8717741935483871,0.8715361556621611,0.1282258064516129,CalibratedClassifierCV
8,GaussianNB,0.807258064516129,0.8089978382039901,0.19274193548387097,CalibratedClassifierCV
8,RandomForestClassifier,0.8016129032258065,0.8007429404184827,0.19838709677419356,CalibratedClassifierCV
8,ExtraTreesClassifier,0.7991935483870968,0.7984097573726924,0.20080645161290323,CalibratedClassifierCV
8,NearestCentroid,0.7838709677419354,0.7954302558158075,0.2161290322580645,CalibratedClassifierCV
